classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,58.505000000819564,0.5111696720123291,1.1794176399707794,,2.4430084228515625,132.0,1,Starttimelines
fixation,291.76500000059605,0.504657432436943,1.2602317035198212,,2.6373062133789062,67.0,2,Starttimelines
fixation,391.77500000037253,0.5104697744051615,1.2324461936950684,,2.615971883138021,67.0,3,Starttimelines
fixation,558.4480000007898,0.4518933487789972,1.1608964460236686,2.7816336495535716,2.541645050048828,116.0,4,Starttimelines
fixation,708.4510000003502,0.4724640150864919,1.0169091920057933,2.7679273817274304,2.4740058051215277,150.0,5,Starttimelines
fixation,925.1080000000075,0.5268796110153198,0.3532163643836975,2.8402301025390626,2.714893798828125,425.0,6,Starttimelines
fixation,1658.3850000007078,0.40105779469013214,0.3543019735813141,2.8544561767578127,2.78214599609375,408.0,7,Starttimelines
fixation,2125.007000000216,0.4819070056080818,0.45319402739405634,2.9031021118164064,2.7802772521972656,334.0,8,Starttimelines
fixation,2475.091000000015,0.5147606953978539,0.47533359564840794,2.9253320693969727,2.780529022216797,267.0,9,Starttimelines
fixation,2808.5680000009015,0.5382930239041647,0.7832300027211507,2.8149658203125,2.662793986002604,250.0,10,Starttimelines
fixation,3125.341000000015,0.3825874514877796,0.428704509884119,2.801289367675781,2.7280616760253906,333.0,11,Starttimelines
fixation,3492.0480000004172,0.3244478553533554,0.2945552721619606,2.7236068725585936,2.664337158203125,167.0,12,Starttimelines
fixation,3725.4070000005886,0.33022222987243105,0.6578927295548576,2.687231881277902,2.6586805071149553,116.0,13,Starttimelines
fixation,3858.7470000004396,0.3324232218520982,0.7489550220114845,2.7158966064453125,2.6800918579101562,233.0,14,Starttimelines
fixation,4158.753000000492,0.4393519349396229,0.973479226231575,2.822251637776693,2.5965588887532554,200.0,15,Starttimelines
fixation,4458.727000000887,0.5508370213210583,1.0314954593777657,2.7946043014526367,2.48433780670166,267.0,16,Starttimelines
fixation,4775.375,0.7644803594140446,1.037826872923795,2.7815327363855697,2.6919223561006436,566.0,17,Starttimelines
fixation,5425.316000000574,0.5060829937458038,1.028141736984253,2.706085205078125,2.8470001220703125,84.0,18,Starttimelines
fixation,5625.32600000035,0.27975479885935783,1.097726196050644,2.8936729431152344,2.736175537109375,67.0,19,Starttimelines
fixation,5758.665000000037,0.4217586571520025,0.42977183244445105,2.9501217928799717,2.835365988991477,183.0,20,Starttimelines
fixation,5992.00800000038,0.3325214236974716,0.250098017975688,2.7605883280436196,2.6851704915364585,200.0,21,Starttimelines
fixation,6258.69000000041,0.2647925078868866,0.5755467236042022,2.6614471435546876,2.640924072265625,83.0,22,Starttimelines
fixation,6392.029000000097,0.22783736374817395,0.26114957113015025,2.6358931692023027,2.5978321276212992,317.0,23,Starttimelines
fixation,6758.714000000618,0.31856563356187606,0.2583493623468611,2.638276841905382,2.582917955186632,150.0,24,Starttimelines
fixation,6942.056000000797,0.3982135738645281,0.2594975472560951,2.6694673810686385,2.5928747994559154,234.0,25,Starttimelines
fixation,7225.39400000032,0.6289369662602743,0.26899555921554563,2.71610107421875,2.593009440104167,250.0,26,Starttimelines
fixation,7525.398000000045,0.7183430403470993,0.2689273774623871,2.709452819824219,2.6071548461914062,166.0,27,Starttimelines
fixation,7725.399000000209,0.7696203804678388,0.2783253341913223,2.699599372016059,2.5801798502604165,300.0,28,Starttimelines
fixation,8042.067000000738,0.7577391058206558,0.2736504629254341,2.5915120442708335,2.4813273111979166,500.0,29,Starttimelines
fixation,8625.397000000812,1.0213780062539237,0.4590405623118083,2.685703822544643,2.5638304210844494,350.0,30,Starttimelines
fixation,9008.727000000887,0.8634637355804443,0.5150880336761474,2.8360809326171874,2.655645751953125,167.0,31,Starttimelines
fixation,9225.39100000076,0.7692336663603783,0.3964931443333626,2.7839508056640625,2.6301979064941405,333.0,32,Starttimelines
fixation,9642.048000000417,0.9631069813455854,0.4362125077417919,2.733832223074777,2.622479030064174,234.0,33,Starttimelines
fixation,9925.379000000656,0.7627848386764526,0.34264780580997467,2.8627777099609375,2.7395824085582388,183.0,34,Starttimelines
fixation,10192.03800000064,0.5172472099463145,0.31289389729499817,2.836115519205729,2.7612737019856772,100.0,35,Starttimelines
fixation,10342.042000000365,0.7815931385213678,0.2930725806138732,2.7206219759854404,2.635525790127841,367.0,36,Starttimelines
fixation,10725.387000000104,0.8058006879356172,0.30882836629947025,2.715542263454861,2.6170934041341147,300.0,37,Starttimelines
fixation,11058.729000000283,0.7633599906654681,0.3000408317578041,2.700697559421345,2.582553669557733,983.0,38,Starttimelines
fixation,12142.088000000454,0.36541883647441864,0.35644632970031936,2.7178352757504114,2.644460577713816,317.0,39,Starttimelines
fixation,12508.771000000648,0.511662517602627,0.3389464169740677,2.6789656419020433,2.5981597900390625,217.0,40,Starttimelines
fixation,12792.116000000387,0.7521501289946693,0.2984843669193132,2.602386474609375,2.524164472307478,234.0,41,Starttimelines
fixation,13108.791000000201,0.36091129870518396,0.27927425309367804,2.538601419200068,2.505834828252378,383.0,42,Starttimelines
fixation,13525.464000000618,0.43752267424549374,0.33438683514084133,2.560758318219866,2.533502851213728,233.0,43,Starttimelines
fixation,13825.45900000073,0.22622515354305506,0.3532296922057867,2.5870304107666016,2.5631961822509766,133.0,44,Starttimelines
fixation,13975.453000000678,0.21171075582504273,0.3089998960494995,2.5801080322265624,2.541351318359375,416.0,45,Starttimelines
fixation,14425.449000000022,0.2630933283103837,0.2872846590148078,2.596340603298611,2.5302802191840277,300.0,46,Starttimelines
