classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,0.0,0.2732304036617279,1.1756201386451721,,2.801013946533203,233.0,1,Starttimelines
fixation,683.2739999964833,0.44341287575662136,0.4335182122886181,2.9327610560825894,2.789785385131836,134.0,2,Starttimelines
fixation,833.347999997437,0.42980936765670774,0.44712103009223936,3.00224609375,2.7315399169921877,83.0,3,Starttimelines
fixation,983.332999996841,0.32236533736189205,0.44906506439050037,3.138702392578125,2.648665110270182,200.0,4,Starttimelines
fixation,1383.3519999980927,0.21171331480145456,0.11114406883716584,2.7278510199652777,2.6484893798828124,166.0,5,Starttimelines
fixation,1566.7140000015497,0.2785278484225273,0.10603012206653754,2.764862060546875,2.59112548828125,100.0,6,Starttimelines
fixation,1750.1079999953508,0.26472393423318863,0.12254663836210966,2.649200439453125,2.589397430419922,67.0,7,Starttimelines
fixation,4375.195000000298,0.20140756790836653,0.1204297374933958,2.7684046427408853,2.5236918131510415,99.0,8,Starttimelines
fixation,4491.854999996722,0.2682124458253384,0.1283987767994404,2.826191711425781,2.4911407470703124,167.0,9,Starttimelines
fixation,4691.83599999547,0.1850610835985704,0.18143438818779858,2.7682300914417612,2.4924066716974433,183.0,10,Starttimelines
fixation,4891.81099999696,0.2282472261124187,0.18984437899457085,2.7910936143663196,2.484715779622396,150.0,11,Starttimelines
fixation,5058.457000002265,0.27761830389499664,0.185689028352499,2.8390541076660156,2.4943199157714844,74.0,12,Starttimelines
fixation,5341.748999997973,0.3357676789164543,0.20924621572097143,2.8979619344075522,2.5345865885416665,92.0,13,Starttimelines
fixation,5458.398000001907,0.43505942821502686,0.23531228176704266,3.0313828631145197,2.6339431390529726,683.0,14,Starttimelines
fixation,6158.39999999851,0.55779509509311,0.24051370121100368,3.08770751953125,2.6644816679113053,283.0,15,Starttimelines
fixation,6591.737999998033,0.6582601836749485,0.2531518393329212,3.1493421282087053,2.6770121256510415,117.0,16,Starttimelines
fixation,6725.071999996901,0.7525441437959671,0.25827372521162034,3.1267166137695312,2.658905029296875,167.0,17,Starttimelines
fixation,8183.4710000008345,0.6853959150612354,0.27260115649551153,3.3215370178222656,2.7974624633789062,133.0,18,Starttimelines
fixation,8350.148000001907,0.7592062387201521,0.25835539731714463,3.220852322048611,2.7447376251220703,150.0,19,Starttimelines
fixation,8633.5,0.2053682448135482,0.2146243312292629,2.799692153930664,2.6022508409288196,150.0,20,Starttimelines
fixation,8816.844999998808,0.25424683714906376,0.19414971147974333,2.9474029541015625,2.5931523640950522,200.0,21,Starttimelines
fixation,9050.195000000298,0.33829985931515694,0.1977270059287548,2.6684061686197915,2.562389373779297,67.0,22,Starttimelines
