classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,66.79500000178814,0.5301642228256572,1.2684856328097256,2.766257546164773,2.770212346857244,184.0,1,Starttimelines
fixation,283.6719999983907,0.5446673805514971,0.9917261103789011,2.8808314005533853,2.827467600504557,200.0,2,Starttimelines
fixation,616.9940000027418,0.3709127392087664,0.4328570472342627,2.9859531947544644,3.0107639857700894,117.0,3,Starttimelines
fixation,767.0249999985099,0.24146638289093972,0.24615998491644858,2.9246826171875,2.92603759765625,167.0,4,Starttimelines
fixation,950.3659999966621,0.1910006247460842,0.22117219790816306,2.7913665771484375,2.7509857177734376,166.0,5,Starttimelines
fixation,1133.7320000007749,0.1857707906100485,0.18161099569665062,2.6656901041666665,2.6439683702256946,150.0,6,Starttimelines
fixation,1317.0860000029206,0.31469568928082786,0.24169199893871943,2.7240195719401044,2.6921441650390623,1250.0,7,Starttimelines
fixation,2600.2360000014305,0.5274444371461868,0.26924475096166134,2.7827186584472656,2.7290096282958984,134.0,8,Starttimelines
fixation,2766.9219999983907,0.6387477745028103,0.272118486902293,2.7772189869600186,2.7269008860868564,283.0,9,Starttimelines
fixation,3066.954999998212,0.6826854310929775,0.2724413350224495,2.804567337036133,2.755739212036133,133.0,10,Starttimelines
fixation,3216.954999998212,0.7531107297310462,0.26719048160773057,2.8092921330378604,2.7628619854266825,217.0,11,Starttimelines
fixation,3500.287000000477,0.283182917162776,0.2920293677598238,2.8276233673095703,2.8845138549804688,134.0,12,Starttimelines
fixation,3650.2849999964237,0.19986665099859238,0.2894182215134303,2.818129475911458,2.8580729166666665,250.0,13,Starttimelines
fixation,3916.9530000016093,0.26843619644641875,0.29787283539772036,2.776719665527344,2.7985107421875,167.0,14,Starttimelines
fixation,4100.292999997735,0.34330398837725323,0.2974254849056403,2.769428253173828,2.764898935953776,200.0,15,Starttimelines
fixation,4333.63599999994,0.4244331245621045,0.29788417741656303,2.823755900065104,2.804584503173828,200.0,16,Starttimelines
fixation,4566.983000002801,0.5004906826294385,0.2995586097240448,2.8571190467247596,2.8197303185096154,217.0,17,Starttimelines
fixation,4850.332000002265,0.2554802181465285,0.4045468717813492,2.8012782505580356,2.8458753313337053,117.0,18,Starttimelines
fixation,5000.339999996126,0.1941601751106126,0.40579686420304434,2.797863551548549,2.8052978515625,233.0,19,Starttimelines
fixation,5267.02499999851,0.24652348872688082,0.40578664508130813,2.8031175401475696,2.8254292805989585,150.0,20,Starttimelines
fixation,5450.365999996662,0.30288706968228024,0.4081839273373286,2.8155237833658853,2.8549207051595054,200.0,21,Starttimelines
fixation,5683.703000001609,0.3897898253053427,0.4112766534090042,2.86733341217041,2.883840560913086,267.0,22,Starttimelines
fixation,5967.042999997735,0.44513253420591353,0.41296093016862867,2.8639144897460938,2.8589324951171875,167.0,23,Starttimelines
fixation,6183.7089999988675,0.5334887355566025,0.4099089838564396,2.8369407653808594,2.8185348510742188,67.0,24,Starttimelines
fixation,6267.042999997735,0.5531098321080208,0.40727986954152584,2.842456817626953,2.798318862915039,134.0,25,Starttimelines
fixation,6433.712999999523,0.651323676109314,0.4060676872730255,2.8211959838867187,2.762037658691406,167.0,26,Starttimelines
fixation,6617.048000000417,0.7079642340540886,0.41022343064347905,2.797276814778646,2.733435312906901,200.0,27,Starttimelines
fixation,6883.719999998808,0.2587526688973109,0.4863407363494237,2.76615227593316,2.80643547905816,150.0,28,Starttimelines
fixation,7067.053999997675,0.22283369933183378,0.5264892623974726,2.751581045297476,2.7728670560396633,217.0,29,Starttimelines
fixation,7317.0560000017285,0.2971224755048752,0.5050706133246422,2.742692565917969,2.748055267333984,334.0,30,Starttimelines
fixation,7683.726999998093,0.3580175768584013,0.5114451125264168,2.7499942779541016,2.7237110137939453,133.0,31,Starttimelines
fixation,7867.06099999696,0.4112009306748708,0.5132640533977084,2.767489963107639,2.736360337999132,150.0,32,Starttimelines
fixation,8033.733000002801,0.47434188425540924,0.5192217339168895,2.803365534002131,2.755769209428267,183.0,33,Starttimelines
fixation,8267.067000001669,0.5472074978881412,0.5121467312177023,2.801298353407118,2.7505120171440973,150.0,34,Starttimelines
fixation,8450.402999997139,0.6260278604247353,0.5141217600215565,2.819062666459517,2.7298348166725854,183.0,35,Starttimelines
fixation,8650.403999999166,0.6859745780626932,0.5209128384788831,2.8309593200683594,2.766704559326172,200.0,36,Starttimelines
fixation,8883.741999998689,0.7609231472015381,0.5207401603460312,2.8620635986328127,2.8239044189453124,167.0,37,Starttimelines
fixation,9133.744000002742,0.2635722117764609,0.5538198138986316,2.888554164341518,2.9700513567243303,117.0,38,Starttimelines
fixation,9283.74700000137,0.20397967348496118,0.555980298254225,2.892574734157986,2.9451226128472223,158.0,39,Starttimelines
fixation,9633.75,0.26746592223644255,0.5230415463447571,2.8352020263671873,2.8474578857421875,75.0,40,Starttimelines
fixation,9733.754000000656,0.33734594906369847,0.5377901916702589,2.860912322998047,2.8681322733561196,200.0,41,Starttimelines
fixation,9950.420000001788,0.3167807843003954,0.5467309824057988,2.8861171177455356,2.903257097516741,116.0,42,Starttimelines
fixation,10083.755999997258,0.24938095435500146,0.5103015154600143,2.862969970703125,2.90228271484375,167.0,43,Starttimelines
fixation,10267.093999996781,0.2041210616628329,0.5126885831356048,2.857346598307292,2.90230712890625,250.0,44,Starttimelines
fixation,10550.431000001729,0.20195057863990465,0.6108212769031525,2.858112335205078,2.8945490519205728,200.0,45,Starttimelines
